2024-11-20T16:16:45.886+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor'
2024-11-20T16:16:45.886+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor'
2024-11-20T16:16:45.887+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinder'
2024-11-20T16:16:45.892+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jdbcConnectionDetailsHikariBeanPostProcessor'
2024-11-20T16:16:45.898+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator'
2024-11-20T16:16:45.930+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'persistenceExceptionTranslationPostProcessor'
2024-11-20T16:16:45.934+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'persistenceExceptionTranslationPostProcessor' via factory method to bean named 'environment'
2024-11-20T16:16:45.944+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webServerFactoryCustomizerBeanPostProcessor'
2024-11-20T16:16:45.947+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'errorPageRegistrarBeanPostProcessor'
2024-11-20T16:16:45.948+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'projectingArgumentResolverBeanPostProcessor'
